类型,店铺名,店链接,商品名,商品链接,旺旺名,信用,电话1,电话2,销量,中评,差评,好评率,描述,描述同比,服务,服务同比,物流,物流同比,公司名,所在地,类目Id,类目
淘宝,艾格机电,https://shop70812003.taobao.com/,工普TIG-200GD/315GDMA冷焊机氩弧焊机多功能数字智能化氩弧焊机,https://item.taobao.com/item.htm?id=598022553466,xzagjd,10,13852155753,15895237074,0,0,0,0,4.74242分,低于3.49%,4.80808分,低于2.32%,4.86364分,低于1.16%,,,0,
淘宝,上海仪器仪表色卡纺织,https://shop33712286.taobao.com/,【DR101数字式折光仪】 切割液脱模剂浓度计测量乳化液数显糖度计,https://item.taobao.com/item.htm?id=597164267626,色卡专卖店,15,17317234276,13651801832,0,0,0,0,4.82905分,低于1.72%,4.85011分,低于1.47%,4.85906分,低于1.26%,,,0,
企业,讯鹏科技官方企业店,https://shop144201775.taobao.com/,讯鹏LED电子看板工厂车间生产管理MES系统软件数字化计数器显示屏,https://item.taobao.com/item.htm?id=558379567151,深圳讯鹏科技,10,0755-89313800,13926575583,0,0,0,0,4.94444,高于35.61%,5.0,高于100.00%,5.0分,高于100.00%,,,0,
企业,伊顿电气中国,https://shop58750967.taobao.com/,EATON伊顿MOELLER穆勒数字化控制可逆启动器MSC-R-16-M7(24VDC),https://item.taobao.com/item.htm?id=599128741885,jhsost,9,021-69968567,13918696857,0,0,0,0,4.93617,高于26.02%,4.93617,高于17.86%,4.93617分,高于19.30%,,,0,
淘宝,YCHEN欧韩饰品,https://shop62795712.taobao.com/,三八节礼物欢乐颂2胸花韩国水晶天鹅胸针女个性高档气质别针配饰,https://item.taobao.com/item.htm?id=558426966245,moyanhuakai,15,18356362888,18356362888,0,0,0,0,4.89889分,高于28.49%,4.91465分,高于26.58%,4.91517分,高于23.49%,,,0,
淘宝,闪星喜铺,https://shop72627436.taobao.com/,婚礼仿真胸花婚礼全套结婚高档胸针中式新郎新娘伴娘襟花婚庆喜,https://item.taobao.com/item.htm?id=602356001245,可爱小姐xx,15,,18522281257,0,0,0,0,4.83843,高于10.54%,4.85375,高于7.17%,4.85431分,高于4.22%,,,0,
淘宝,薄利礼品批发店,https://shop35093023.taobao.com/,小红花胸花别针小学生幼儿园开学礼物大花朵学校教师奖励勋章礼品,https://item.taobao.com/item.htm?id=570415898242,liaojuanfei1111,15,,13777545221,0,0,0,0,4.85432分,高于19.39%,4.87515分,高于20.92%,4.88841分,高于26.73%,,,0,
淘宝,喜连连喜庆用品婚庆用,https://shop36316786.taobao.com/,新娘新郎结婚全套胸花伴郎伴娘胸针兄弟团姐妹团婚礼襟花婚庆用品,https://item.taobao.com/item.htm?id=607619194046,兮兮美妆小铺,19,15022494113,15022494113,0,0,0,0,4.84321,高于13.19%,4.86134,高于11.99%,4.86151分,高于8.95%,,,0,
企业,冠腾体育用品商城,https://shop61785850.taobao.com/,冠腾工厂直销黑白经典3号幼儿童4号中小学生训练5号成人比赛足球,https://item.taobao.com/item.htm?id=628253459179,xbboy01,11,,15825752101,0,0,0,0,4.91892,高于47.26%,4.90541,高于28.75%,4.93243分,高于48.32%,,,0,
企业,千金猫,https://shop109289820.taobao.com/,酷亲K litter天然玉米植物猫沙绿茶水蜜桃豆腐猫砂2.0小颗粒18L*3,https://item.taobao.com/item.htm?id=600590907714,g7539220,13,17601382392,17601382392,0,0,0,0,4.90502,高于31.26%,4.90543,高于20.28%,4.88528分,持平0.21%,,,0,
淘宝,赢多乐宠物,https://shop150131976.taobao.com/,赢多乐-酷亲KLittler 绿茶豆腐玉米低粉无尘天然植物猫砂除臭包邮,https://item.taobao.com/item.htm?id=574264357849,赢多乐宠物,13,,18116372398,0,0,0,0,4.91421分,高于37.98%,4.92136分,高于33.83%,4.90617分,高于18.53%,,,0,
淘宝,麦子猪猪,https://shop108049629.taobao.com/,2021年新款夏季纯棉短袖t恤女韩版潮流修身百搭圆领白色打底上衣,https://item.taobao.com/item.htm?id=638725663630,zzj5537,13,,13539285537,0,0,0,0,4.81831分,持平0.21%,4.8613分,持平0.10%,4.88211分,高于10.88%,,,0,
天猫,启蛰食品专营店,https://shop257450288.taobao.com/,李郁林 手撕麻辣片老式大袋 80 90后休闲零食1600克整箱批发,https://item.taobao.com/item.htm?id=631992208379,启蛰食品专营店,0,15516932708,,0,0,0,100,4.83917分,持平,4.84167分,持平,4.84379分,持平,洛阳启蛰网络科技有限公司,,0,
淘宝,丽想饰品,https://shop58191524.taobao.com/,胸针别针韩版时尚太阳花女装饰创意百搭胸花胸针领口固定别针,https://item.taobao.com/item.htm?id=579266434651,jincanshipin,9,15857972895,,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,多多乐百货,https://shop100830182.taobao.com/,冰淇淋杯创意欧式玻璃杯子家用可爱奶昔甜品杯冰激凌杯加厚水果杯,https://item.taobao.com/item.htm?id=617609616876,多多乐百货,19,,18006548222,0,0,0,0,4.791分,低于0.59%,4.83841分,持平0.10%,4.84386分,持平0.10%,,,0,
淘宝,聚友烘焙,https://shop137209453.taobao.com/,杰森芬卡饼干碎蛋糕甜品奶茶店木糠杯专用无夹心饼干碎粉烘焙原料,https://item.taobao.com/item.htm?id=606475651597,ai张俊,15,,18695878063,0,0,0,0,4.89872分,高于46.88%,4.89806分,高于37.83%,4.90957分,高于42.76%,,,0,
淘宝,丽都名苑,https://shop60612186.taobao.com/,2020秋冬新款长袖打底衫大码t恤洋气蕾丝小衫复古丝绒宽松上衣女,https://item.taobao.com/item.htm?id=541037406450,juice糖,11,13515710336,,0,0,0,0,4.91176分,高于48.62%,4.97059分,高于78.72%,4.97059分,高于77.79%,,,0,
企业,喜传来舞蹈用品商城,https://shop67166040.taobao.com/,现代舞七分舞蹈裤女弹力练功成人芭裤舞者之歌健美操裤黑色形体裤,https://item.taobao.com/item.htm?id=594696964406,喜利来舞蹈用品商行,16,13864932197,,0,0,0,0,4.80495,低于0.85%,4.83723,低于0.62%,4.8296分,低于0.81%,,,0,
淘宝,九口山,https://shop34743619.taobao.com/,九口山25%棉300g中粗纹四面封胶经典款PU皮水彩本-16开/32开,https://item.taobao.com/item.htm?id=561622584667,mochee,16,,18116149825,0,0,0,0,4.93386分,高于53.01%,4.95124分,高于61.06%,4.9506分,高于59.07%,,,0,
淘宝,精量天下,https://shop110992946.taobao.com/,钨钢通止规合金光面量规H7双头塞规钨钢针规量棒销式塞规6H78H7,https://item.taobao.com/item.htm?id=549419193915,纤体魅,11,0755-33805037,13794495002,0,0,0,0,4.8932分,持平0.42%,4.94175分,高于25.04%,4.97087分,高于63.17%,,,0,
企业,舞精灵舞蹈服官方店,https://shop65863536.taobao.com/,九分舞蹈练功服裤子女黑色健美操哈伦修身显瘦形体训练衣瑜伽服装,https://item.taobao.com/item.htm?id=622455607436,晨晨衣族,12,,15994097809,0,0,0,0,4.84148,持平0.10%,4.8516,持平0.32%,4.87352分,高于3.27%,,,0,
企业,梓烨萱鞋业,https://shop68377166.taobao.com/,欧洲站2021春夏新款透气内增高小白单鞋厚底运动休闲ins老爹鞋女,https://item.taobao.com/item.htm?id=563057658042,cjpgy001,13,,13925172935,0,0,0,0,4.98667,高于92.24%,4.98785,高于91.21%,4.98844分,高于91.27%,,,0,
淘宝,上海伊甸园衣架,https://shop36081214.taobao.com/,高档酒店西服榉木衣架男女服装店原木色实木衣撑LOGO定制青铜扁钩,https://item.taobao.com/item.htm?id=554143668734,chuanqi_fashi,14,,18217293115,0,0,0,0,4.9118分,高于51.20%,4.9205分,高于49.65%,4.93168分,高于55.14%,,,0,
淘宝,散年的童鞋店,https://shop117430834.taobao.com/,童鞋2020秋冬季新款儿童羊毛毛鞋女童公主鞋韩国豆豆鞋百搭宝宝鞋,https://item.taobao.com/item.htm?id=559538662080,散年散年,12,18683814453,18683814453,0,0,0,0,4.81601,持平0.29%,4.84241,持平0.32%,4.86623分,持平0.10%,,,0,
企业,宝驰捷油锯店,https://shop112605809.taobao.com/,省油宝驰捷大功率油据化油器油锯配件大全小油锯花油器链条锯电锯,https://item.taobao.com/item.htm?id=43643439733,tb_2045930,9,,18730088866,0,0,0,0,4.92308,高于44.39%,4.88462,高于2.91%,4.73077分,低于3.15%,,,0,
淘宝,CQ川川小店,https://shop34196555.taobao.com/,肯德基黄金鸡块优惠券KFC代金券薯条上校鸡块原味鸡折扣券代点餐,https://item.taobao.com/item.htm?id=589121482317,yefuchuan2008,15,13883959602,,0,0,0,0,4.93483分,高于52.89%,4.92995分,高于41.06%,4.92995分,高于39.18%,,,0,
淘宝,三实家具9店,https://shop35866055.taobao.com/,20省包邮实木沙发椅简约现代阳台防腐休闲靠背椅客厅三人双人长椅,https://item.taobao.com/item.htm?id=564038761490,装扮我的爱家,10,18752572821,,0,0,0,0,4.9分,持平0.28%,4.93125分,高于11.50%,4.925分,高于5.14%,,,0,
企业,新绿园艺2014,https://shop116250786.taobao.com/,莱恩坪安镢莎禾本科草坪除香附子三棱草水蜈蚣马尼拉百慕大黑麦草,https://item.taobao.com/item.htm?id=615896394112,新绿园艺2014,11,,13951674133,0,0,0,0,4.875,高于0.85%,4.875,持平0.27%,4.875分,持平0.24%,,,0,
淘宝,梦想家家居家饰商城,https://shop34598143.taobao.com/,Farm House巴洛克宫廷浮雕玫瑰叉牙签桶/水果叉5枚装,https://item.taobao.com/item.htm?id=37328288623,曦曦和豆豆,16,13057105755,,0,0,0,0,4.87732,高于32.07%,4.90841,高于41.87%,4.90725分,高于39.02%,,,0,
企业,台州神农筛网官方店,https://shop103269300.taobao.com/,热销尼龙网袋种子袋水稻浸种袋防虫防鸟袋火龙果葡萄套袋纱网袋,https://item.taobao.com/item.htm?id=528518663551,zhang071851,13,,13968658826,0,0,0,0,4.92626,高于46.63%,4.92755,高于38.93%,4.91074分,高于22.36%,,,0,
淘宝,阳光月季乐园,https://shop103579827.taobao.com/,精品提根蔷薇根实生根盆景根,https://item.taobao.com/item.htm?id=624699453815,莫荣娟mrj,9,,18290156909,0,0,0,0,4.92分,高于42.17%,4.93333分,高于43.90%,4.85333分,低于0.64%,,,0,
淘宝,薇薇百货小铺8,https://shop110547756.taobao.com/,GUCCI古驰纸袋包装纸古奇专柜袋子古驰包装礼品袋手提购物香水袋,https://item.taobao.com/item.htm?id=612245390216,tb552717552,2,13653241821,,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,小猫1号商城,https://shop105684169.taobao.com/,（带手机版数据同步）高端创意产品展示网站源码 H5全屏滚动源码,https://item.taobao.com/item.htm?id=553052996881,long102492,4,,15153187110,0,0,0,0,,,,,,,,,0,
淘宝,威信园林绿化,https://shop70405230.taobao.com/,PE缠绕膜10cm15cm20cm30cm50CM电子五金无痕保护防尘防潮拉伸自粘,https://item.taobao.com/item.htm?id=44425012276,威信园林绿化,8,,18662765984,0,0,0,0,5.0分,高于100.00%,5.0分,高于100.00%,5.0分,高于100.00%,,,0,
淘宝,卫浴陶瓷套装,https://shop103267067.taobao.com/,高档欧式结婚卫浴五件套浴室卫生间洗漱套装牙刷置物架漱口刷牙杯,https://item.taobao.com/item.htm?id=560331317124,何19650223,15,18179233014,,0,0,0,0,4.83003,高于5.95%,4.87129,高于18.48%,4.87412分,高于17.34%,,,0,
淘宝,爱雅十字绣装饰画直销,https://shop34749669.taobao.com/,八骏图十字绣成品机绣 八骏奔腾马到成功 大幅新款十字绣客厅系列,https://item.taobao.com/item.htm?id=543128747384,猪猪的网上饰品屋,13,0512-57467166,15201838844,0,0,0,0,4.79062分,低于0.59%,4.82164分,持平0.42%,4.82533分,持平0.46%,,,0,
淘宝,惠惠的花园,https://shop60416478.taobao.com/,惠惠的花园月季直拍1,https://item.taobao.com/item.htm?id=615434860715,wojiaoqiuhui,15,028-64139276,13881878622,0,0,0,0,4.84282,持平0.39%,4.88881,高于6.27%,4.88777分,高于2.37%,,,0,
淘宝,半城家纺,https://shop108164718.taobao.com/,白色床单酒店宾馆单件被单简约高端纯棉褥单60支长绒棉贡缎单双人,https://item.taobao.com/item.htm?id=572961731928,半城繁华34,11,,18752619621,0,0,0,0,4.99045分,高于94.71%,4.98807分,高于92.45%,4.99523分,高于96.87%,,,0,
企业,研达新文道考研,https://shop572632931.taobao.com/,新文道2022考研政治名师全程班,https://item.taobao.com/item.htm?id=636986808105,上海文都考研,3,4009690258,13636394041,0,0,0,0,5.0,高于100.00%,5.0,高于100.00%,5.0分,高于100.00%,,,0,
